イスラム暦の第9月に相当する、イスラム教徒が断食を行う月のことを何というでしょう？	ラマダーン	ラマダーン
陸上選手のフォームで、大股で走ることをストライド走法というのに対し、小股で一歩一歩早く走ることを何走法というでしょう？	ピッチ走法	ピッチハシホウ
バラエティ番組などで活躍中の、沖縄出身の川ちゃんとゴリのお笑いコンビの名前は何でしょう？	ガレッジセール	ガレッジセール
フランス南西部、ペリゴール地方が産地として有名な、日本では西洋松露(しょうろ)とよばれている世界三大珍味の一つであるキノコは何でしょう？	トリュフ	トリュフ
水を電気分解したときに、陰極に発生する気体は水素ですが、陽極に発生する気体は何でしょう？	酸素	サンソ
ポンピドー、ジスカールデスタン、ドゴールといえば、どこの国の歴代大統領でしょう？	フランス	フランス
昭和52年、日本初の国民栄誉賞を受賞した巨人の選手といえば誰でしょう？	王貞治	オウサダハル
「ギョーザの街」として知られる栃木県の県庁所在地はどこでしょう？	宇都宮市	ウツノミヤシ
結成当初は「てるお・はるお」「ライト兄弟」と名乗っていた、松本人志と浜田雅功のコンビ名といったら何でしょう？	ダウンタウン	ダウンタウン
1901年にイランのスーサで閃緑岩に刻まれたものが発見された、「目には目を、歯には歯を」の一節で知られる法典は何でしょう？	ハムラビ法典	ハムラビホウテン
多くの英雄があちこちに勢力を張り、互いに争うことを漢字四文字で何というでしょう？	群雄割拠	グンユウカッキョ
しょうがはショウガ科の植物ですが、みょうがは何科の植物でしょう？	ショウガ科(同じ)	ショウガカ
源義経が行った「ひよどりごえの奇襲」で知られる、1184年に争われた戦いは何でしょう？	一の谷の戦い	イチノタニノタタカイ
英語で、アルファベットの小文字をスモールレターというのに対し、大文字を何というでしょう？	キャピタルレター	キャピタルレター
今年の第26回日本アカデミー賞で、作品賞、監督賞をはじめとする12部門で最優秀賞を獲得した山田洋次監督の映画は何でしょう？	たそがれ清兵衛	タソガレセイヒョウエ
JRの「フルムーンパス」は、夫婦の年齢が合計で何歳以上のときに利用できるでしょう？	88歳	88サイ
正式には「経栄山題経寺(だいきょう)」という日蓮宗の寺で、かの車寅次郎が産湯を使ったことでも知られるのはどこでしょう？	帝釈天	タイシャクテン
「遠吠え」という意味がある、マイクをスピーカーに近づけると発生しやすい音を何というでしょう？	ハウリング	ハウリング
年齢の違う男女の微妙な恋愛関係が描かれている、今年1月に芥川賞を受賞した大道珠貴(だいどう・たまき)の小説は何でしょう？	『しょっぱいドライブ』	ショッパイドライブ
子供の頃から、ホメロスの詩の内容が真実だと考え、のちにトロイの遺跡を発掘してその実在を証明したのは誰でしょう？	シュリーマン	シュリーマン
狂言師が最初に修業をする作品として知られる、大名と猿曳きのやりとりを描いた作品は何でしょう？	『靱猿』	ウツボザル
昨年(2002年)12月23日、長男クリスチャン君を出産したルーマニア人女子マラソン選手で、夫のリビウさんとともに、TBSの赤坂5丁目マラソンで活躍した人物は誰でしょう？	リディア・シモン	リディアシモン
日本に生息するキツネといえば、キタキツネと何でしょう？	ホンドギツネ	ホンドギツネ
鎌倉市にある臨済宗の寺で、江戸時代には縁切り寺として知られていたお寺の名前は何でしょう？	東慶寺	トウケイジ
日本名を「ベニヅル」という、主に熱帯の水辺に生息する鳥は何でしょう？	フラミンゴ	フラミンゴ
平成5年、角川書店を退社した見城徹(けんじょうとおる)らによって設立され、『ダディ』『大河の一滴』『永遠の仔』など数々のベストセラーを出している出版社の名前は何でしょう？	幻冬舎	ゲントウシャ
鹿の肩甲骨を焼いてその割れ方で吉凶を判断する、古代に行われていた占いの一種は何でしょう？	太占	フトシウラナイ
攻撃側をレイダー、守備側をアンティというインドのスポーツは何でしょう？	カバディ	カバディ
ホワイトハウスにある大統領執務室のことを、その形から何ルームというでしょう？	オーバルルーム	オーバルルーム
スイス人オットマー・グッドマンが生み出したキャラクターで、南極に住むペンギンの男の子といえば何でしょう？	pingu	PINGU
その文中に有名な「生まれてすみません」という言葉が登場する、太宰治の小説は何でしょう？	『二十世紀旗手』	ニジュウセイキキシュ
昔懐かしいヒーロー、月光仮面の額に輝いていた月は、どんな形の月でしょう？	三日月	ミカヅキ
トランプの4人のキングのうち、唯一ひげを生やしていないのは、どのスートのキングでしょう？	ハート	ハート
山陽新幹線の居眠り運転事故で一躍注目を浴びた「睡眠時無呼吸症候群」のことを、アルファベット3文字で何というでしょう？	SAS	SAS
ホトトギスやカッコウにみられる、他の鳥の巣に卵を産んで温めさせたり雛を育てさせる習性のことを何というでしょう？	托卵	タクタマゴ
